,word1,word2,word3,word4,category
4933,Colombia,Colombian,Cambodia,Cambodian,gram6-nationality-adjective
4932,Colombia,Colombian,Chile,Chilean,gram6-nationality-adjective
4931,Croatia,Croatian,Denmark,Danish,gram6-nationality-adjective
4930,Croatia,Croatian,Egypt,Egyptian,gram6-nationality-adjective
4929,Croatia,Croatian,England,English,gram6-nationality-adjective
4928,Croatia,Croatian,France,French,gram6-nationality-adjective
4927,Croatia,Croatian,Germany,German,gram6-nationality-adjective
4926,Croatia,Croatian,Greece,Greek,gram6-nationality-adjective
4925,Croatia,Croatian,Iceland,Icelandic,gram6-nationality-adjective
4924,Croatia,Croatian,India,Indian,gram6-nationality-adjective
4923,Croatia,Croatian,Ireland,Irish,gram6-nationality-adjective
4922,Croatia,Croatian,Israel,Israeli,gram6-nationality-adjective
4921,Croatia,Croatian,Italy,Italian,gram6-nationality-adjective
4920,Croatia,Croatian,Japan,Japanese,gram6-nationality-adjective
4919,Croatia,Croatian,Korea,Korean,gram6-nationality-adjective
4918,Croatia,Croatian,Macedonia,Macedonian,gram6-nationality-adjective
4917,Croatia,Croatian,Malta,Maltese,gram6-nationality-adjective
4916,Croatia,Croatian,Mexico,Mexican,gram6-nationality-adjective
4915,Croatia,Croatian,Moldova,Moldovan,gram6-nationality-adjective
4914,Croatia,Croatian,Netherlands,Dutch,gram6-nationality-adjective
4913,Croatia,Croatian,Norway,Norwegian,gram6-nationality-adjective
4912,Croatia,Croatian,Peru,Peruvian,gram6-nationality-adjective
4911,Croatia,Croatian,Poland,Polish,gram6-nationality-adjective
4910,Croatia,Croatian,Portugal,Portuguese,gram6-nationality-adjective
4909,Croatia,Croatian,Russia,Russian,gram6-nationality-adjective
4908,Croatia,Croatian,Slovakia,Slovakian,gram6-nationality-adjective
4907,Croatia,Croatian,Spain,Spanish,gram6-nationality-adjective
4906,Croatia,Croatian,Sweden,Swedish,gram6-nationality-adjective
4905,Croatia,Croatian,Switzerland,Swiss,gram6-nationality-adjective
4904,Croatia,Croatian,Thailand,Thai,gram6-nationality-adjective
4903,Croatia,Croatian,Ukraine,Ukrainian,gram6-nationality-adjective
4902,Croatia,Croatian,Albania,Albanian,gram6-nationality-adjective
4901,Croatia,Croatian,Argentina,Argentinean,gram6-nationality-adjective
4900,Croatia,Croatian,Australia,Australian,gram6-nationality-adjective
4899,Croatia,Croatian,Austria,Austrian,gram6-nationality-adjective
4898,Croatia,Croatian,Belarus,Belorussian,gram6-nationality-adjective
4897,Croatia,Croatian,Brazil,Brazilian,gram6-nationality-adjective
4896,Croatia,Croatian,Bulgaria,Bulgarian,gram6-nationality-adjective
4895,Croatia,Croatian,Cambodia,Cambodian,gram6-nationality-adjective
4894,Croatia,Croatian,Chile,Chilean,gram6-nationality-adjective
4893,Croatia,Croatian,China,Chinese,gram6-nationality-adjective
4892,Denmark,Danish,Egypt,Egyptian,gram6-nationality-adjective
4891,Denmark,Danish,England,English,gram6-nationality-adjective
4890,Denmark,Danish,France,French,gram6-nationality-adjective
4889,Denmark,Danish,Germany,German,gram6-nationality-adjective
4888,Denmark,Danish,Greece,Greek,gram6-nationality-adjective
4887,Denmark,Danish,Iceland,Icelandic,gram6-nationality-adjective
4886,Denmark,Danish,India,Indian,gram6-nationality-adjective
4885,Denmark,Danish,Ireland,Irish,gram6-nationality-adjective
4884,Denmark,Danish,Israel,Israeli,gram6-nationality-adjective
4883,Denmark,Danish,Italy,Italian,gram6-nationality-adjective
4882,Denmark,Danish,Japan,Japanese,gram6-nationality-adjective
4881,Denmark,Danish,Korea,Korean,gram6-nationality-adjective
4880,Denmark,Danish,Macedonia,Macedonian,gram6-nationality-adjective
4879,Denmark,Danish,Malta,Maltese,gram6-nationality-adjective
4878,Denmark,Danish,Mexico,Mexican,gram6-nationality-adjective
4877,Denmark,Danish,Moldova,Moldovan,gram6-nationality-adjective
4876,Denmark,Danish,Netherlands,Dutch,gram6-nationality-adjective
4875,Denmark,Danish,Norway,Norwegian,gram6-nationality-adjective
4874,Denmark,Danish,Peru,Peruvian,gram6-nationality-adjective
4873,Denmark,Danish,Poland,Polish,gram6-nationality-adjective
4872,Denmark,Danish,Portugal,Portuguese,gram6-nationality-adjective
4871,Denmark,Danish,Russia,Russian,gram6-nationality-adjective
4870,Denmark,Danish,Slovakia,Slovakian,gram6-nationality-adjective
4869,Denmark,Danish,Spain,Spanish,gram6-nationality-adjective
4868,Denmark,Danish,Sweden,Swedish,gram6-nationality-adjective
4867,Denmark,Danish,Switzerland,Swiss,gram6-nationality-adjective
4866,Denmark,Danish,Thailand,Thai,gram6-nationality-adjective
4865,Denmark,Danish,Ukraine,Ukrainian,gram6-nationality-adjective
4864,Denmark,Danish,Albania,Albanian,gram6-nationality-adjective
4863,Denmark,Danish,Argentina,Argentinean,gram6-nationality-adjective
4862,Denmark,Danish,Australia,Australian,gram6-nationality-adjective
4861,Denmark,Danish,Austria,Austrian,gram6-nationality-adjective
4860,Denmark,Danish,Belarus,Belorussian,gram6-nationality-adjective
4859,Denmark,Danish,Brazil,Brazilian,gram6-nationality-adjective
4858,Denmark,Danish,Bulgaria,Bulgarian,gram6-nationality-adjective
4857,Denmark,Danish,Cambodia,Cambodian,gram6-nationality-adjective
4856,Denmark,Danish,Chile,Chilean,gram6-nationality-adjective
4855,Denmark,Danish,China,Chinese,gram6-nationality-adjective
4854,Denmark,Danish,Colombia,Colombian,gram6-nationality-adjective
4853,Egypt,Egyptian,England,English,gram6-nationality-adjective
4852,Egypt,Egyptian,France,French,gram6-nationality-adjective
4851,Egypt,Egyptian,Germany,German,gram6-nationality-adjective
4850,Egypt,Egyptian,Greece,Greek,gram6-nationality-adjective
4849,Egypt,Egyptian,Iceland,Icelandic,gram6-nationality-adjective
4848,Egypt,Egyptian,India,Indian,gram6-nationality-adjective
4847,Egypt,Egyptian,Ireland,Irish,gram6-nationality-adjective
4846,Egypt,Egyptian,Israel,Israeli,gram6-nationality-adjective
4845,Egypt,Egyptian,Italy,Italian,gram6-nationality-adjective
4844,Egypt,Egyptian,Japan,Japanese,gram6-nationality-adjective
4843,Egypt,Egyptian,Korea,Korean,gram6-nationality-adjective
4842,Egypt,Egyptian,Macedonia,Macedonian,gram6-nationality-adjective
4841,Egypt,Egyptian,Malta,Maltese,gram6-nationality-adjective
4840,Egypt,Egyptian,Mexico,Mexican,gram6-nationality-adjective
4839,Egypt,Egyptian,Moldova,Moldovan,gram6-nationality-adjective
4838,Egypt,Egyptian,Netherlands,Dutch,gram6-nationality-adjective
4837,Egypt,Egyptian,Norway,Norwegian,gram6-nationality-adjective
4836,Egypt,Egyptian,Peru,Peruvian,gram6-nationality-adjective
4835,Egypt,Egyptian,Poland,Polish,gram6-nationality-adjective
4834,Egypt,Egyptian,Portugal,Portuguese,gram6-nationality-adjective
4833,Egypt,Egyptian,Russia,Russian,gram6-nationality-adjective
4832,Egypt,Egyptian,Slovakia,Slovakian,gram6-nationality-adjective
4831,Egypt,Egyptian,Spain,Spanish,gram6-nationality-adjective
4830,Egypt,Egyptian,Sweden,Swedish,gram6-nationality-adjective
4829,Egypt,Egyptian,Switzerland,Swiss,gram6-nationality-adjective
4828,Egypt,Egyptian,Thailand,Thai,gram6-nationality-adjective
4827,Egypt,Egyptian,Ukraine,Ukrainian,gram6-nationality-adjective
4826,Egypt,Egyptian,Albania,Albanian,gram6-nationality-adjective
4825,Egypt,Egyptian,Argentina,Argentinean,gram6-nationality-adjective
4824,Egypt,Egyptian,Australia,Australian,gram6-nationality-adjective
4823,Egypt,Egyptian,Austria,Austrian,gram6-nationality-adjective
4822,Egypt,Egyptian,Belarus,Belorussian,gram6-nationality-adjective
4821,Egypt,Egyptian,Brazil,Brazilian,gram6-nationality-adjective
4820,Egypt,Egyptian,Bulgaria,Bulgarian,gram6-nationality-adjective
4819,Egypt,Egyptian,Cambodia,Cambodian,gram6-nationality-adjective
4818,Egypt,Egyptian,Chile,Chilean,gram6-nationality-adjective
4817,Egypt,Egyptian,China,Chinese,gram6-nationality-adjective
4816,Egypt,Egyptian,Colombia,Colombian,gram6-nationality-adjective
4815,Egypt,Egyptian,Croatia,Croatian,gram6-nationality-adjective
4814,England,English,France,French,gram6-nationality-adjective
4813,England,English,Germany,German,gram6-nationality-adjective
4812,England,English,Greece,Greek,gram6-nationality-adjective
4811,England,English,Iceland,Icelandic,gram6-nationality-adjective
4810,England,English,India,Indian,gram6-nationality-adjective
4809,England,English,Ireland,Irish,gram6-nationality-adjective
4808,England,English,Israel,Israeli,gram6-nationality-adjective
4807,England,English,Italy,Italian,gram6-nationality-adjective
4806,England,English,Japan,Japanese,gram6-nationality-adjective
4805,England,English,Korea,Korean,gram6-nationality-adjective
4804,England,English,Macedonia,Macedonian,gram6-nationality-adjective
4803,England,English,Malta,Maltese,gram6-nationality-adjective
4802,England,English,Mexico,Mexican,gram6-nationality-adjective
4801,England,English,Moldova,Moldovan,gram6-nationality-adjective
4800,England,English,Netherlands,Dutch,gram6-nationality-adjective
4799,England,English,Norway,Norwegian,gram6-nationality-adjective
4798,England,English,Peru,Peruvian,gram6-nationality-adjective
4797,England,English,Poland,Polish,gram6-nationality-adjective
4796,England,English,Portugal,Portuguese,gram6-nationality-adjective
4795,England,English,Russia,Russian,gram6-nationality-adjective
4794,England,English,Slovakia,Slovakian,gram6-nationality-adjective
4793,England,English,Spain,Spanish,gram6-nationality-adjective
4792,England,English,Sweden,Swedish,gram6-nationality-adjective
4791,England,English,Switzerland,Swiss,gram6-nationality-adjective
4790,England,English,Thailand,Thai,gram6-nationality-adjective
4789,England,English,Ukraine,Ukrainian,gram6-nationality-adjective
4788,England,English,Albania,Albanian,gram6-nationality-adjective
4787,England,English,Argentina,Argentinean,gram6-nationality-adjective
4786,England,English,Australia,Australian,gram6-nationality-adjective
4785,England,English,Austria,Austrian,gram6-nationality-adjective
4784,England,English,Belarus,Belorussian,gram6-nationality-adjective
4783,England,English,Brazil,Brazilian,gram6-nationality-adjective
4782,England,English,Bulgaria,Bulgarian,gram6-nationality-adjective
4781,England,English,Cambodia,Cambodian,gram6-nationality-adjective
4780,England,English,Chile,Chilean,gram6-nationality-adjective
4779,England,English,China,Chinese,gram6-nationality-adjective
4778,England,English,Colombia,Colombian,gram6-nationality-adjective
4777,England,English,Croatia,Croatian,gram6-nationality-adjective
4776,England,English,Denmark,Danish,gram6-nationality-adjective
4775,France,French,Germany,German,gram6-nationality-adjective
4774,France,French,Greece,Greek,gram6-nationality-adjective
4773,France,French,Iceland,Icelandic,gram6-nationality-adjective
4772,France,French,India,Indian,gram6-nationality-adjective
4771,France,French,Ireland,Irish,gram6-nationality-adjective
4770,France,French,Israel,Israeli,gram6-nationality-adjective
4769,France,French,Italy,Italian,gram6-nationality-adjective
4768,France,French,Japan,Japanese,gram6-nationality-adjective
4767,France,French,Korea,Korean,gram6-nationality-adjective
4766,France,French,Macedonia,Macedonian,gram6-nationality-adjective
4765,France,French,Malta,Maltese,gram6-nationality-adjective
4764,France,French,Mexico,Mexican,gram6-nationality-adjective
4763,France,French,Moldova,Moldovan,gram6-nationality-adjective
4762,France,French,Netherlands,Dutch,gram6-nationality-adjective
4761,France,French,Norway,Norwegian,gram6-nationality-adjective
4760,France,French,Peru,Peruvian,gram6-nationality-adjective
4759,France,French,Poland,Polish,gram6-nationality-adjective
4758,France,French,Portugal,Portuguese,gram6-nationality-adjective
4757,France,French,Russia,Russian,gram6-nationality-adjective
4756,France,French,Slovakia,Slovakian,gram6-nationality-adjective
4755,France,French,Spain,Spanish,gram6-nationality-adjective
4754,France,French,Sweden,Swedish,gram6-nationality-adjective
4753,France,French,Switzerland,Swiss,gram6-nationality-adjective
4752,France,French,Thailand,Thai,gram6-nationality-adjective
4751,France,French,Ukraine,Ukrainian,gram6-nationality-adjective
4750,France,French,Albania,Albanian,gram6-nationality-adjective
4749,France,French,Argentina,Argentinean,gram6-nationality-adjective
4748,France,French,Australia,Australian,gram6-nationality-adjective
4747,France,French,Austria,Austrian,gram6-nationality-adjective
4746,France,French,Belarus,Belorussian,gram6-nationality-adjective
4745,France,French,Brazil,Brazilian,gram6-nationality-adjective
4744,France,French,Bulgaria,Bulgarian,gram6-nationality-adjective
4743,France,French,Cambodia,Cambodian,gram6-nationality-adjective
4742,France,French,Chile,Chilean,gram6-nationality-adjective
4741,France,French,China,Chinese,gram6-nationality-adjective
4740,France,French,Colombia,Colombian,gram6-nationality-adjective
4739,France,French,Croatia,Croatian,gram6-nationality-adjective
4738,France,French,Denmark,Danish,gram6-nationality-adjective
4737,France,French,Egypt,Egyptian,gram6-nationality-adjective
4736,Germany,German,Greece,Greek,gram6-nationality-adjective
4735,Germany,German,Iceland,Icelandic,gram6-nationality-adjective
4734,Germany,German,India,Indian,gram6-nationality-adjective
4733,Germany,German,Ireland,Irish,gram6-nationality-adjective
4732,Germany,German,Israel,Israeli,gram6-nationality-adjective
4731,Germany,German,Italy,Italian,gram6-nationality-adjective
4730,Germany,German,Japan,Japanese,gram6-nationality-adjective
4729,Germany,German,Korea,Korean,gram6-nationality-adjective
4728,Germany,German,Macedonia,Macedonian,gram6-nationality-adjective
4727,Germany,German,Malta,Maltese,gram6-nationality-adjective
4726,Germany,German,Mexico,Mexican,gram6-nationality-adjective
4725,Germany,German,Moldova,Moldovan,gram6-nationality-adjective
4724,Germany,German,Netherlands,Dutch,gram6-nationality-adjective
4723,Germany,German,Norway,Norwegian,gram6-nationality-adjective
4722,Germany,German,Peru,Peruvian,gram6-nationality-adjective
4721,Germany,German,Poland,Polish,gram6-nationality-adjective
4720,Germany,German,Portugal,Portuguese,gram6-nationality-adjective
4719,Germany,German,Russia,Russian,gram6-nationality-adjective
4718,Germany,German,Slovakia,Slovakian,gram6-nationality-adjective
4717,Germany,German,Spain,Spanish,gram6-nationality-adjective
4716,Germany,German,Sweden,Swedish,gram6-nationality-adjective
4715,Germany,German,Switzerland,Swiss,gram6-nationality-adjective
4714,Germany,German,Thailand,Thai,gram6-nationality-adjective
4713,Germany,German,Ukraine,Ukrainian,gram6-nationality-adjective
4712,Germany,German,Albania,Albanian,gram6-nationality-adjective
4711,Germany,German,Argentina,Argentinean,gram6-nationality-adjective
4710,Germany,German,Australia,Australian,gram6-nationality-adjective
4709,Germany,German,Austria,Austrian,gram6-nationality-adjective
4708,Germany,German,Belarus,Belorussian,gram6-nationality-adjective
4707,Germany,German,Brazil,Brazilian,gram6-nationality-adjective
4706,Germany,German,Bulgaria,Bulgarian,gram6-nationality-adjective
4705,Germany,German,Cambodia,Cambodian,gram6-nationality-adjective
4704,Germany,German,Chile,Chilean,gram6-nationality-adjective
4703,Germany,German,China,Chinese,gram6-nationality-adjective
4702,Germany,German,Colombia,Colombian,gram6-nationality-adjective
4701,Germany,German,Croatia,Croatian,gram6-nationality-adjective
4700,Germany,German,Denmark,Danish,gram6-nationality-adjective
4699,Germany,German,Egypt,Egyptian,gram6-nationality-adjective
4698,Germany,German,England,English,gram6-nationality-adjective
4697,Greece,Greek,Iceland,Icelandic,gram6-nationality-adjective
4696,Greece,Greek,India,Indian,gram6-nationality-adjective
4695,Greece,Greek,Ireland,Irish,gram6-nationality-adjective
4694,Greece,Greek,Israel,Israeli,gram6-nationality-adjective
4693,Greece,Greek,Italy,Italian,gram6-nationality-adjective
4692,Greece,Greek,Japan,Japanese,gram6-nationality-adjective
4691,Greece,Greek,Korea,Korean,gram6-nationality-adjective
4690,Greece,Greek,Macedonia,Macedonian,gram6-nationality-adjective
4689,Greece,Greek,Malta,Maltese,gram6-nationality-adjective
4688,Greece,Greek,Mexico,Mexican,gram6-nationality-adjective
4687,Greece,Greek,Moldova,Moldovan,gram6-nationality-adjective
4686,Greece,Greek,Netherlands,Dutch,gram6-nationality-adjective
4685,Greece,Greek,Norway,Norwegian,gram6-nationality-adjective
4684,Greece,Greek,Peru,Peruvian,gram6-nationality-adjective
4683,Greece,Greek,Poland,Polish,gram6-nationality-adjective
4682,Greece,Greek,Portugal,Portuguese,gram6-nationality-adjective
4681,Greece,Greek,Russia,Russian,gram6-nationality-adjective
4680,Greece,Greek,Slovakia,Slovakian,gram6-nationality-adjective
4679,Greece,Greek,Spain,Spanish,gram6-nationality-adjective
4678,Greece,Greek,Sweden,Swedish,gram6-nationality-adjective
4677,Greece,Greek,Switzerland,Swiss,gram6-nationality-adjective
4676,Greece,Greek,Thailand,Thai,gram6-nationality-adjective
4675,Greece,Greek,Ukraine,Ukrainian,gram6-nationality-adjective
4674,Greece,Greek,Albania,Albanian,gram6-nationality-adjective
4673,Greece,Greek,Argentina,Argentinean,gram6-nationality-adjective
4672,Greece,Greek,Australia,Australian,gram6-nationality-adjective
4671,Greece,Greek,Austria,Austrian,gram6-nationality-adjective
4670,Greece,Greek,Belarus,Belorussian,gram6-nationality-adjective
4669,Greece,Greek,Brazil,Brazilian,gram6-nationality-adjective
4668,Greece,Greek,Bulgaria,Bulgarian,gram6-nationality-adjective
4667,Greece,Greek,Cambodia,Cambodian,gram6-nationality-adjective
4666,Greece,Greek,Chile,Chilean,gram6-nationality-adjective
4665,Greece,Greek,China,Chinese,gram6-nationality-adjective
4664,Greece,Greek,Colombia,Colombian,gram6-nationality-adjective
4663,Greece,Greek,Croatia,Croatian,gram6-nationality-adjective
4662,Greece,Greek,Denmark,Danish,gram6-nationality-adjective
4661,Greece,Greek,Egypt,Egyptian,gram6-nationality-adjective
4660,Greece,Greek,England,English,gram6-nationality-adjective
4659,Greece,Greek,France,French,gram6-nationality-adjective
4658,Iceland,Icelandic,India,Indian,gram6-nationality-adjective
4657,Iceland,Icelandic,Ireland,Irish,gram6-nationality-adjective
